clip_id,action_id,action_name,user_id,trial_id,Depth_Color_path,Depth_Color_length,IR_path,IR_length,Thermal_path,Thermal_length,Skeleton_path,Skeleton_length,IMU_path,IMU_length,Radar_path,Radar_length,has_Depth_Color,has_IR,has_Thermal,has_Skeleton,has_IMU,has_Radar
0_user8_7-1-3,0,Wash_face,user8,7-1-3,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\0_Wash_face\user8\7-1-3,18,cuhk_dataset\Small-Model-Track\Training\data\IR\0_Wash_face\user8\7-1-3,18,cuhk_dataset\Small-Model-Track\Training\data\Thermal\0_Wash_face\user8\7-1-3,23,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\0_Wash_face\user8\7-1-3,18,cuhk_dataset\Small-Model-Track\Training\data\IMU\0_Wash_face\user8\7-1-3,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\0_Wash_face\user8\7-1-3,1,1,1,1,1,1,1
1_user16_1-1-1,1,Brush_teeth,user16,1-1-1,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\1_Brush_teeth\user16\1-1-1,32,cuhk_dataset\Small-Model-Track\Training\data\IR\1_Brush_teeth\user16\1-1-1,32,cuhk_dataset\Small-Model-Track\Training\data\Thermal\1_Brush_teeth\user16\1-1-1,82,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\1_Brush_teeth\user16\1-1-1,32,cuhk_dataset\Small-Model-Track\Training\data\IMU\1_Brush_teeth\user16\1-1-1,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\1_Brush_teeth\user16\1-1-1,1,1,1,1,1,1,1
1_user16_1-1-2,1,Brush_teeth,user16,1-1-2,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\1_Brush_teeth\user16\1-1-2,58,cuhk_dataset\Small-Model-Track\Training\data\IR\1_Brush_teeth\user16\1-1-2,58,cuhk_dataset\Small-Model-Track\Training\data\Thermal\1_Brush_teeth\user16\1-1-2,19,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\1_Brush_teeth\user16\1-1-2,58,cuhk_dataset\Small-Model-Track\Training\data\IMU\1_Brush_teeth\user16\1-1-2,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\1_Brush_teeth\user16\1-1-2,1,1,1,1,1,1,1
1_user16_1-1-3,1,Brush_teeth,user16,1-1-3,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\1_Brush_teeth\user16\1-1-3,19,cuhk_dataset\Small-Model-Track\Training\data\IR\1_Brush_teeth\user16\1-1-3,19,cuhk_dataset\Small-Model-Track\Training\data\Thermal\1_Brush_teeth\user16\1-1-3,44,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\1_Brush_teeth\user16\1-1-3,19,cuhk_dataset\Small-Model-Track\Training\data\IMU\1_Brush_teeth\user16\1-1-3,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\1_Brush_teeth\user16\1-1-3,1,1,1,1,1,1,1
1_user17_1-1-1,1,Brush_teeth,user17,1-1-1,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\1_Brush_teeth\user17\1-1-1,20,cuhk_dataset\Small-Model-Track\Training\data\IR\1_Brush_teeth\user17\1-1-1,20,cuhk_dataset\Small-Model-Track\Training\data\Thermal\1_Brush_teeth\user17\1-1-1,51,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\1_Brush_teeth\user17\1-1-1,20,cuhk_dataset\Small-Model-Track\Training\data\IMU\1_Brush_teeth\user17\1-1-1,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\1_Brush_teeth\user17\1-1-1,1,1,1,1,1,1,1
1_user17_1-1-2,1,Brush_teeth,user17,1-1-2,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\1_Brush_teeth\user17\1-1-2,25,cuhk_dataset\Small-Model-Track\Training\data\IR\1_Brush_teeth\user17\1-1-2,25,cuhk_dataset\Small-Model-Track\Training\data\Thermal\1_Brush_teeth\user17\1-1-2,60,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\1_Brush_teeth\user17\1-1-2,25,cuhk_dataset\Small-Model-Track\Training\data\IMU\1_Brush_teeth\user17\1-1-2,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\1_Brush_teeth\user17\1-1-2,1,1,1,1,1,1,1
1_user17_1-1-3,1,Brush_teeth,user17,1-1-3,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\1_Brush_teeth\user17\1-1-3,24,cuhk_dataset\Small-Model-Track\Training\data\IR\1_Brush_teeth\user17\1-1-3,24,cuhk_dataset\Small-Model-Track\Training\data\Thermal\1_Brush_teeth\user17\1-1-3,57,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\1_Brush_teeth\user17\1-1-3,24,cuhk_dataset\Small-Model-Track\Training\data\IMU\1_Brush_teeth\user17\1-1-3,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\1_Brush_teeth\user17\1-1-3,1,1,1,1,1,1,1
1_user18_1-1-1,1,Brush_teeth,user18,1-1-1,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\1_Brush_teeth\user18\1-1-1,41,cuhk_dataset\Small-Model-Track\Training\data\IR\1_Brush_teeth\user18\1-1-1,41,cuhk_dataset\Small-Model-Track\Training\data\Thermal\1_Brush_teeth\user18\1-1-1,104,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\1_Brush_teeth\user18\1-1-1,41,cuhk_dataset\Small-Model-Track\Training\data\IMU\1_Brush_teeth\user18\1-1-1,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\1_Brush_teeth\user18\1-1-1,1,1,1,1,1,1,1
1_user18_1-1-2,1,Brush_teeth,user18,1-1-2,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\1_Brush_teeth\user18\1-1-2,35,cuhk_dataset\Small-Model-Track\Training\data\IR\1_Brush_teeth\user18\1-1-2,35,cuhk_dataset\Small-Model-Track\Training\data\Thermal\1_Brush_teeth\user18\1-1-2,90,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\1_Brush_teeth\user18\1-1-2,35,cuhk_dataset\Small-Model-Track\Training\data\IMU\1_Brush_teeth\user18\1-1-2,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\1_Brush_teeth\user18\1-1-2,1,1,1,1,1,1,1
1_user18_1-1-3,1,Brush_teeth,user18,1-1-3,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\1_Brush_teeth\user18\1-1-3,31,cuhk_dataset\Small-Model-Track\Training\data\IR\1_Brush_teeth\user18\1-1-3,31,cuhk_dataset\Small-Model-Track\Training\data\Thermal\1_Brush_teeth\user18\1-1-3,49,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\1_Brush_teeth\user18\1-1-3,31,cuhk_dataset\Small-Model-Track\Training\data\IMU\1_Brush_teeth\user18\1-1-3,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\1_Brush_teeth\user18\1-1-3,1,1,1,1,1,1,1
1_user18_7-1-1,1,Brush_teeth,user18,7-1-1,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\1_Brush_teeth\user18\7-1-1,23,cuhk_dataset\Small-Model-Track\Training\data\IR\1_Brush_teeth\user18\7-1-1,23,cuhk_dataset\Small-Model-Track\Training\data\Thermal\1_Brush_teeth\user18\7-1-1,62,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\1_Brush_teeth\user18\7-1-1,23,cuhk_dataset\Small-Model-Track\Training\data\IMU\1_Brush_teeth\user18\7-1-1,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\1_Brush_teeth\user18\7-1-1,1,1,1,1,1,1,1
1_user18_7-1-2,1,Brush_teeth,user18,7-1-2,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\1_Brush_teeth\user18\7-1-2,13,cuhk_dataset\Small-Model-Track\Training\data\IR\1_Brush_teeth\user18\7-1-2,13,cuhk_dataset\Small-Model-Track\Training\data\Thermal\1_Brush_teeth\user18\7-1-2,33,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\1_Brush_teeth\user18\7-1-2,13,cuhk_dataset\Small-Model-Track\Training\data\IMU\1_Brush_teeth\user18\7-1-2,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\1_Brush_teeth\user18\7-1-2,1,1,1,1,1,1,1
1_user18_7-1-3,1,Brush_teeth,user18,7-1-3,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\1_Brush_teeth\user18\7-1-3,5,cuhk_dataset\Small-Model-Track\Training\data\IR\1_Brush_teeth\user18\7-1-3,5,cuhk_dataset\Small-Model-Track\Training\data\Thermal\1_Brush_teeth\user18\7-1-3,12,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\1_Brush_teeth\user18\7-1-3,5,cuhk_dataset\Small-Model-Track\Training\data\IMU\1_Brush_teeth\user18\7-1-3,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\1_Brush_teeth\user18\7-1-3,1,1,1,1,1,1,1
1_user19_1-1-1,1,Brush_teeth,user19,1-1-1,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\1_Brush_teeth\user19\1-1-1,18,cuhk_dataset\Small-Model-Track\Training\data\IR\1_Brush_teeth\user19\1-1-1,18,cuhk_dataset\Small-Model-Track\Training\data\Thermal\1_Brush_teeth\user19\1-1-1,25,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\1_Brush_teeth\user19\1-1-1,18,cuhk_dataset\Small-Model-Track\Training\data\IMU\1_Brush_teeth\user19\1-1-1,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\1_Brush_teeth\user19\1-1-1,1,1,1,1,1,1,1
1_user19_1-1-2,1,Brush_teeth,user19,1-1-2,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\1_Brush_teeth\user19\1-1-2,7,cuhk_dataset\Small-Model-Track\Training\data\IR\1_Brush_teeth\user19\1-1-2,7,cuhk_dataset\Small-Model-Track\Training\data\Thermal\1_Brush_teeth\user19\1-1-2,17,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\1_Brush_teeth\user19\1-1-2,7,cuhk_dataset\Small-Model-Track\Training\data\IMU\1_Brush_teeth\user19\1-1-2,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\1_Brush_teeth\user19\1-1-2,1,1,1,1,1,1,1
1_user19_1-1-3,1,Brush_teeth,user19,1-1-3,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\1_Brush_teeth\user19\1-1-3,14,cuhk_dataset\Small-Model-Track\Training\data\IR\1_Brush_teeth\user19\1-1-3,14,cuhk_dataset\Small-Model-Track\Training\data\Thermal\1_Brush_teeth\user19\1-1-3,38,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\1_Brush_teeth\user19\1-1-3,14,cuhk_dataset\Small-Model-Track\Training\data\IMU\1_Brush_teeth\user19\1-1-3,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\1_Brush_teeth\user19\1-1-3,1,1,1,1,1,1,1
1_user20_4-2-1,1,Brush_teeth,user20,4-2-1,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\1_Brush_teeth\user20\4-2-1,22,cuhk_dataset\Small-Model-Track\Training\data\IR\1_Brush_teeth\user20\4-2-1,22,cuhk_dataset\Small-Model-Track\Training\data\Thermal\1_Brush_teeth\user20\4-2-1,68,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\1_Brush_teeth\user20\4-2-1,22,cuhk_dataset\Small-Model-Track\Training\data\IMU\1_Brush_teeth\user20\4-2-1,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\1_Brush_teeth\user20\4-2-1,1,1,1,1,1,1,1
1_user20_4-2-2,1,Brush_teeth,user20,4-2-2,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\1_Brush_teeth\user20\4-2-2,12,cuhk_dataset\Small-Model-Track\Training\data\IR\1_Brush_teeth\user20\4-2-2,12,cuhk_dataset\Small-Model-Track\Training\data\Thermal\1_Brush_teeth\user20\4-2-2,27,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\1_Brush_teeth\user20\4-2-2,12,cuhk_dataset\Small-Model-Track\Training\data\IMU\1_Brush_teeth\user20\4-2-2,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\1_Brush_teeth\user20\4-2-2,1,1,1,1,1,1,1
1_user20_4-2-3,1,Brush_teeth,user20,4-2-3,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\1_Brush_teeth\user20\4-2-3,20,cuhk_dataset\Small-Model-Track\Training\data\IR\1_Brush_teeth\user20\4-2-3,20,cuhk_dataset\Small-Model-Track\Training\data\Thermal\1_Brush_teeth\user20\4-2-3,57,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\1_Brush_teeth\user20\4-2-3,20,cuhk_dataset\Small-Model-Track\Training\data\IMU\1_Brush_teeth\user20\4-2-3,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\1_Brush_teeth\user20\4-2-3,1,1,1,1,1,1,1
1_user21_4-2-1,1,Brush_teeth,user21,4-2-1,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\1_Brush_teeth\user21\4-2-1,15,cuhk_dataset\Small-Model-Track\Training\data\IR\1_Brush_teeth\user21\4-2-1,15,cuhk_dataset\Small-Model-Track\Training\data\Thermal\1_Brush_teeth\user21\4-2-1,50,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\1_Brush_teeth\user21\4-2-1,15,cuhk_dataset\Small-Model-Track\Training\data\IMU\1_Brush_teeth\user21\4-2-1,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\1_Brush_teeth\user21\4-2-1,1,1,1,1,1,1,1
1_user21_4-2-2,1,Brush_teeth,user21,4-2-2,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\1_Brush_teeth\user21\4-2-2,11,cuhk_dataset\Small-Model-Track\Training\data\IR\1_Brush_teeth\user21\4-2-2,11,cuhk_dataset\Small-Model-Track\Training\data\Thermal\1_Brush_teeth\user21\4-2-2,28,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\1_Brush_teeth\user21\4-2-2,11,cuhk_dataset\Small-Model-Track\Training\data\IMU\1_Brush_teeth\user21\4-2-2,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\1_Brush_teeth\user21\4-2-2,1,1,1,1,1,1,1
1_user21_4-2-3,1,Brush_teeth,user21,4-2-3,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\1_Brush_teeth\user21\4-2-3,10,cuhk_dataset\Small-Model-Track\Training\data\IR\1_Brush_teeth\user21\4-2-3,10,cuhk_dataset\Small-Model-Track\Training\data\Thermal\1_Brush_teeth\user21\4-2-3,21,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\1_Brush_teeth\user21\4-2-3,10,cuhk_dataset\Small-Model-Track\Training\data\IMU\1_Brush_teeth\user21\4-2-3,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\1_Brush_teeth\user21\4-2-3,1,1,1,1,1,1,1
1_user22_1-1-2,1,Brush_teeth,user22,1-1-2,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\1_Brush_teeth\user22\1-1-2,16,cuhk_dataset\Small-Model-Track\Training\data\IR\1_Brush_teeth\user22\1-1-2,16,cuhk_dataset\Small-Model-Track\Training\data\Thermal\1_Brush_teeth\user22\1-1-2,40,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\1_Brush_teeth\user22\1-1-2,16,cuhk_dataset\Small-Model-Track\Training\data\IMU\1_Brush_teeth\user22\1-1-2,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\1_Brush_teeth\user22\1-1-2,1,1,1,1,1,1,1
1_user22_1-1-3,1,Brush_teeth,user22,1-1-3,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\1_Brush_teeth\user22\1-1-3,8,cuhk_dataset\Small-Model-Track\Training\data\IR\1_Brush_teeth\user22\1-1-3,8,cuhk_dataset\Small-Model-Track\Training\data\Thermal\1_Brush_teeth\user22\1-1-3,20,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\1_Brush_teeth\user22\1-1-3,8,cuhk_dataset\Small-Model-Track\Training\data\IMU\1_Brush_teeth\user22\1-1-3,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\1_Brush_teeth\user22\1-1-3,1,1,1,1,1,1,1
1_user22_2-2-1,1,Brush_teeth,user22,2-2-1,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\1_Brush_teeth\user22\2-2-1,18,cuhk_dataset\Small-Model-Track\Training\data\IR\1_Brush_teeth\user22\2-2-1,18,cuhk_dataset\Small-Model-Track\Training\data\Thermal\1_Brush_teeth\user22\2-2-1,43,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\1_Brush_teeth\user22\2-2-1,18,cuhk_dataset\Small-Model-Track\Training\data\IMU\1_Brush_teeth\user22\2-2-1,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\1_Brush_teeth\user22\2-2-1,1,1,1,1,1,1,1
1_user22_2-2-2,1,Brush_teeth,user22,2-2-2,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\1_Brush_teeth\user22\2-2-2,10,cuhk_dataset\Small-Model-Track\Training\data\IR\1_Brush_teeth\user22\2-2-2,10,cuhk_dataset\Small-Model-Track\Training\data\Thermal\1_Brush_teeth\user22\2-2-2,24,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\1_Brush_teeth\user22\2-2-2,10,cuhk_dataset\Small-Model-Track\Training\data\IMU\1_Brush_teeth\user22\2-2-2,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\1_Brush_teeth\user22\2-2-2,1,1,1,1,1,1,1
1_user22_2-2-3,1,Brush_teeth,user22,2-2-3,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\1_Brush_teeth\user22\2-2-3,7,cuhk_dataset\Small-Model-Track\Training\data\IR\1_Brush_teeth\user22\2-2-3,7,cuhk_dataset\Small-Model-Track\Training\data\Thermal\1_Brush_teeth\user22\2-2-3,16,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\1_Brush_teeth\user22\2-2-3,7,cuhk_dataset\Small-Model-Track\Training\data\IMU\1_Brush_teeth\user22\2-2-3,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\1_Brush_teeth\user22\2-2-3,1,1,1,1,1,1,1
1_user23_1-1-1,1,Brush_teeth,user23,1-1-1,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\1_Brush_teeth\user23\1-1-1,39,cuhk_dataset\Small-Model-Track\Training\data\IR\1_Brush_teeth\user23\1-1-1,39,,0,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\1_Brush_teeth\user23\1-1-1,39,cuhk_dataset\Small-Model-Track\Training\data\IMU\1_Brush_teeth\user23\1-1-1,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\1_Brush_teeth\user23\1-1-1,1,1,1,0,1,1,1
1_user23_1-1-2,1,Brush_teeth,user23,1-1-2,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\1_Brush_teeth\user23\1-1-2,16,cuhk_dataset\Small-Model-Track\Training\data\IR\1_Brush_teeth\user23\1-1-2,16,,0,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\1_Brush_teeth\user23\1-1-2,16,cuhk_dataset\Small-Model-Track\Training\data\IMU\1_Brush_teeth\user23\1-1-2,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\1_Brush_teeth\user23\1-1-2,1,1,1,0,1,1,1
1_user23_1-1-3,1,Brush_teeth,user23,1-1-3,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\1_Brush_teeth\user23\1-1-3,23,cuhk_dataset\Small-Model-Track\Training\data\IR\1_Brush_teeth\user23\1-1-3,23,,0,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\1_Brush_teeth\user23\1-1-3,23,cuhk_dataset\Small-Model-Track\Training\data\IMU\1_Brush_teeth\user23\1-1-3,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\1_Brush_teeth\user23\1-1-3,1,1,1,0,1,1,1
1_user23_1-2-1,1,Brush_teeth,user23,1-2-1,,0,,0,cuhk_dataset\Small-Model-Track\Training\data\Thermal\1_Brush_teeth\user23\1-2-1,97,,0,,0,,0,0,0,1,0,0,0
1_user23_1-2-2,1,Brush_teeth,user23,1-2-2,,0,,0,cuhk_dataset\Small-Model-Track\Training\data\Thermal\1_Brush_teeth\user23\1-2-2,28,,0,,0,,0,0,0,1,0,0,0
1_user23_1-2-3,1,Brush_teeth,user23,1-2-3,,0,,0,cuhk_dataset\Small-Model-Track\Training\data\Thermal\1_Brush_teeth\user23\1-2-3,54,,0,,0,,0,0,0,1,0,0,0
1_user24_6-2-1,1,Brush_teeth,user24,6-2-1,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\1_Brush_teeth\user24\6-2-1,26,cuhk_dataset\Small-Model-Track\Training\data\IR\1_Brush_teeth\user24\6-2-1,26,cuhk_dataset\Small-Model-Track\Training\data\Thermal\1_Brush_teeth\user24\6-2-1,64,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\1_Brush_teeth\user24\6-2-1,26,cuhk_dataset\Small-Model-Track\Training\data\IMU\1_Brush_teeth\user24\6-2-1,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\1_Brush_teeth\user24\6-2-1,1,1,1,1,1,1,1
1_user24_6-2-2,1,Brush_teeth,user24,6-2-2,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\1_Brush_teeth\user24\6-2-2,8,cuhk_dataset\Small-Model-Track\Training\data\IR\1_Brush_teeth\user24\6-2-2,8,cuhk_dataset\Small-Model-Track\Training\data\Thermal\1_Brush_teeth\user24\6-2-2,5,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\1_Brush_teeth\user24\6-2-2,8,cuhk_dataset\Small-Model-Track\Training\data\IMU\1_Brush_teeth\user24\6-2-2,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\1_Brush_teeth\user24\6-2-2,1,1,1,1,1,1,1
1_user24_6-2-3,1,Brush_teeth,user24,6-2-3,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\1_Brush_teeth\user24\6-2-3,4,cuhk_dataset\Small-Model-Track\Training\data\IR\1_Brush_teeth\user24\6-2-3,4,cuhk_dataset\Small-Model-Track\Training\data\Thermal\1_Brush_teeth\user24\6-2-3,3,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\1_Brush_teeth\user24\6-2-3,4,cuhk_dataset\Small-Model-Track\Training\data\IMU\1_Brush_teeth\user24\6-2-3,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\1_Brush_teeth\user24\6-2-3,1,1,1,1,1,1,1
1_user24_7-1-1,1,Brush_teeth,user24,7-1-1,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\1_Brush_teeth\user24\7-1-1,12,cuhk_dataset\Small-Model-Track\Training\data\IR\1_Brush_teeth\user24\7-1-1,12,cuhk_dataset\Small-Model-Track\Training\data\Thermal\1_Brush_teeth\user24\7-1-1,4,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\1_Brush_teeth\user24\7-1-1,12,cuhk_dataset\Small-Model-Track\Training\data\IMU\1_Brush_teeth\user24\7-1-1,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\1_Brush_teeth\user24\7-1-1,1,1,1,1,1,1,1
1_user24_7-1-2,1,Brush_teeth,user24,7-1-2,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\1_Brush_teeth\user24\7-1-2,3,cuhk_dataset\Small-Model-Track\Training\data\IR\1_Brush_teeth\user24\7-1-2,3,,0,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\1_Brush_teeth\user24\7-1-2,3,cuhk_dataset\Small-Model-Track\Training\data\IMU\1_Brush_teeth\user24\7-1-2,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\1_Brush_teeth\user24\7-1-2,1,1,1,0,1,1,1
1_user24_7-1-3,1,Brush_teeth,user24,7-1-3,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\1_Brush_teeth\user24\7-1-3,7,cuhk_dataset\Small-Model-Track\Training\data\IR\1_Brush_teeth\user24\7-1-3,7,cuhk_dataset\Small-Model-Track\Training\data\Thermal\1_Brush_teeth\user24\7-1-3,6,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\1_Brush_teeth\user24\7-1-3,7,cuhk_dataset\Small-Model-Track\Training\data\IMU\1_Brush_teeth\user24\7-1-3,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\1_Brush_teeth\user24\7-1-3,1,1,1,1,1,1,1
1_user6_1-1-1,1,Brush_teeth,user6,1-1-1,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\1_Brush_teeth\user6\1-1-1,72,cuhk_dataset\Small-Model-Track\Training\data\IR\1_Brush_teeth\user6\1-1-1,72,cuhk_dataset\Small-Model-Track\Training\data\Thermal\1_Brush_teeth\user6\1-1-1,107,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\1_Brush_teeth\user6\1-1-1,72,cuhk_dataset\Small-Model-Track\Training\data\IMU\1_Brush_teeth\user6\1-1-1,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\1_Brush_teeth\user6\1-1-1,1,1,1,1,1,1,1
1_user6_1-1-2,1,Brush_teeth,user6,1-1-2,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\1_Brush_teeth\user6\1-1-2,76,cuhk_dataset\Small-Model-Track\Training\data\IR\1_Brush_teeth\user6\1-1-2,76,cuhk_dataset\Small-Model-Track\Training\data\Thermal\1_Brush_teeth\user6\1-1-2,44,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\1_Brush_teeth\user6\1-1-2,76,cuhk_dataset\Small-Model-Track\Training\data\IMU\1_Brush_teeth\user6\1-1-2,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\1_Brush_teeth\user6\1-1-2,1,1,1,1,1,1,1
1_user6_1-1-3,1,Brush_teeth,user6,1-1-3,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\1_Brush_teeth\user6\1-1-3,28,cuhk_dataset\Small-Model-Track\Training\data\IR\1_Brush_teeth\user6\1-1-3,28,cuhk_dataset\Small-Model-Track\Training\data\Thermal\1_Brush_teeth\user6\1-1-3,66,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\1_Brush_teeth\user6\1-1-3,28,cuhk_dataset\Small-Model-Track\Training\data\IMU\1_Brush_teeth\user6\1-1-3,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\1_Brush_teeth\user6\1-1-3,1,1,1,1,1,1,1
1_user7_1-1-1,1,Brush_teeth,user7,1-1-1,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\1_Brush_teeth\user7\1-1-1,36,cuhk_dataset\Small-Model-Track\Training\data\IR\1_Brush_teeth\user7\1-1-1,36,cuhk_dataset\Small-Model-Track\Training\data\Thermal\1_Brush_teeth\user7\1-1-1,54,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\1_Brush_teeth\user7\1-1-1,36,cuhk_dataset\Small-Model-Track\Training\data\IMU\1_Brush_teeth\user7\1-1-1,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\1_Brush_teeth\user7\1-1-1,1,1,1,1,1,1,1
1_user7_1-1-2,1,Brush_teeth,user7,1-1-2,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\1_Brush_teeth\user7\1-1-2,18,cuhk_dataset\Small-Model-Track\Training\data\IR\1_Brush_teeth\user7\1-1-2,18,cuhk_dataset\Small-Model-Track\Training\data\Thermal\1_Brush_teeth\user7\1-1-2,53,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\1_Brush_teeth\user7\1-1-2,18,cuhk_dataset\Small-Model-Track\Training\data\IMU\1_Brush_teeth\user7\1-1-2,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\1_Brush_teeth\user7\1-1-2,1,1,1,1,1,1,1
